Date,day_length,min_temp,max_temp,mean_temp,temp_diff,hdd,cdd,rain,snow,total_precip,snow_on_ground,max_gust,mean_dep_temp,mean_ret_temp,mean_ride_temp,total_dist,total_duration,ebike_trips,num_trips
2017-05-18,928.25,11.1,16.6,13.9,5.500000000000002,4.1,0.0,0.0,0.0,0.0,0.0,0.0,18.761046511627907,19.373837209302327,19.067441860465117,4494818.0,1779501.0,0.0,1720
2017-05-19,931.25,10.6,17.8,14.2,7.200000000000001,3.8,0.0,0.0,0.0,0.0,0.0,0.0,18.997150997151,19.664957264957263,19.33105413105413,4979010.0,2082907.0,0.0,1755
2017-05-20,933.25,7.8,18.7,13.3,10.899999999999999,4.7,0.0,0.0,0.0,0.0,0.0,0.0,23.33986405437825,23.124750099960018,23.232307077169132,9113991.0,4021802.0,0.0,2501
2017-05-21,936.25,8.4,19.8,14.1,11.4,3.9,0.0,0.0,0.0,0.0,0.0,2.0,23.228357510528777,23.17033224145999,23.199344875994385,7331569.0,3476913.0,0.0,2137
2017-05-22,938.25,9.9,21.7,15.8,11.799999999999999,2.2,0.0,0.0,0.0,0.0,0.0,0.0,26.25022065313328,25.66946160635481,25.959841129744042,7952851.0,3646411.0,0.0,2266
2017-05-23,940.25,10.0,22.4,16.2,12.399999999999999,1.8,0.0,0.0,0.0,0.0,0.0,47.0,24.049135577798,24.29253867151956,24.17083712465878,6093604.0,2741831.0,0.0,2198
2017-05-24,943.25,9.8,17.0,13.4,7.199999999999999,4.6,0.0,0.0,0.0,0.0,0.0,56.0,18.6513671875,19.1630859375,18.9072265625,5446964.0,2252249.0,0.0,2048
2017-05-25,945.25,7.8,17.6,12.7,9.8,5.3,0.0,0.0,0.0,0.0,0.0,1.0,20.915425065731814,21.471078001752847,21.19325153374233,6334968.0,2572402.0,0.0,2282
2017-05-26,947.25,8.6,20.4,14.5,11.799999999999999,3.5,0.0,0.0,0.0,0.0,0.0,0.0,23.431062449310623,23.596512570965125,23.513787510137874,7036672.0,2856747.0,0.0,2466
2017-05-27,949.25,9.7,22.2,16.0,12.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.492890995260662,26.05280974949221,26.272850372376436,10063091.0,4679949.0,0.0,2954
2017-05-28,951.25,10.9,25.9,18.4,14.999999999999998,0.0,0.4,0.0,0.0,0.0,0.0,0.0,28.05518917042693,27.474488024991324,27.76483859770913,10000997.0,4256843.0,0.0,2881
2017-05-29,953.25,12.3,22.9,17.6,10.599999999999998,0.4,0.0,0.0,0.0,0.0,0.0,2.0,25.63170254403131,25.677103718199607,25.65440313111546,7322065.0,3251458.0,0.0,2555
2017-05-30,955.25,11.8,15.7,13.8,3.8999999999999986,4.2,0.0,8.2,0.0,8.2,0.0,17.0,15.054755043227663,16.177713736791546,15.616234390009605,2158989.0,1305851.0,0.0,1041
2017-05-31,956.25,11.3,18.2,14.8,6.899999999999999,3.2,0.0,1.2,0.0,1.2,0.0,1.0,18.194690265486727,19.010619469026548,18.60265486725664,4389964.0,1758821.0,0.0,1695
2017-06-01,958.25,12.5,18.1,15.3,5.600000000000001,2.7,0.0,1.2,0.0,1.2,0.0,0.0,18.698421645997744,19.54340473506201,19.120913190529876,4184644.0,1590428.0,0.0,1774
2017-06-02,960.2666666666667,12.2,19.3,15.8,7.100000000000001,2.2,0.0,1.2,0.0,1.2,0.0,4.0,20.23839662447257,20.759915611814343,20.499156118143457,6367342.0,2843834.0,0.0,2370
2017-06-03,961.2666666666667,11.6,17.9,14.8,6.299999999999999,3.2,0.0,0.0,0.0,0.0,0.0,6.0,20.11762311762312,20.221408221408225,20.169515669515672,7430852.0,3447053.0,0.0,2457
2017-06-04,963.2666666666667,9.4,18.1,13.8,8.700000000000001,4.2,0.0,0.0,0.0,0.0,0.0,4.0,21.853338795575585,21.788611224907825,21.820975010241703,8441036.0,3659506.0,0.0,2441
2017-06-05,964.2666666666667,8.3,18.8,13.6,10.5,4.4,0.0,0.0,0.0,0.0,0.0,0.0,21.67489863619609,22.01953556948028,21.847217102838187,7649783.0,3067846.0,0.0,2713
2017-06-06,965.2666666666667,11.5,24.0,17.8,12.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,25.80033783783784,26.116891891891893,25.958614864864867,8482327.0,3708365.0,0.0,2960
2017-06-07,967.2666666666667,13.7,22.8,18.3,9.100000000000001,0.0,0.3,0.0,0.0,0.0,0.0,0.0,25.538177794171894,25.95130947989672,25.744743637034308,7477254.0,2884627.0,0.0,2711
2017-06-08,968.2666666666667,11.8,17.4,14.6,5.599999999999998,3.4,0.0,24.4,0.0,24.4,0.0,17.0,16.929423459244532,17.883697813121273,17.406560636182903,2267199.0,806510.0,0.0,1006
2017-06-09,969.2666666666667,8.6,17.5,13.1,8.9,4.9,0.0,0.0,0.0,0.0,0.0,1.0,19.685294117647057,19.936029411764707,19.810661764705884,7780073.0,3420100.0,0.0,2720
2017-06-10,970.2666666666667,10.0,17.4,13.7,7.399999999999999,4.3,0.0,0.0,0.0,0.0,0.0,0.0,20.35676088617265,20.57181054239878,20.464285714285715,7816634.0,3712293.0,0.0,2618
2017-06-11,971.2666666666667,9.3,18.8,14.1,9.5,3.9,0.0,0.0,0.0,0.0,0.0,0.0,21.872413793103448,21.981896551724137,21.92715517241379,7853236.0,3832426.0,0.0,2320
2017-06-12,971.2666666666667,13.5,20.2,16.9,6.699999999999999,1.1,0.0,0.0,0.0,0.0,0.0,8.0,21.608934169279,22.07523510971787,21.842084639498434,7182189.0,2853963.0,0.0,2552
2017-06-13,972.2666666666667,11.1,16.9,14.0,5.799999999999999,4.0,0.0,0.0,0.0,0.0,0.0,2.0,17.212628865979383,18.08548109965636,17.649054982817873,6244517.0,2509933.0,0.0,2328
2017-06-14,973.2666666666667,9.7,16.6,13.2,6.900000000000002,4.8,0.0,0.0,0.0,0.0,0.0,0.0,17.77118997912317,18.51189979123173,18.141544885177453,6216587.0,2495504.0,0.0,2395
2017-06-15,973.2666666666667,11.5,14.6,13.1,3.0999999999999996,4.9,0.0,15.2,0.0,15.2,0.0,15.0,14.751824817518248,15.93868613138686,15.345255474452554,1357754.0,450322.0,0.0,685
2017-06-16,974.2666666666667,11.3,20.1,15.7,8.8,2.3,0.0,0.0,0.0,0.0,0.0,8.0,21.50519527051236,21.85059118595485,21.677893228233607,8107638.0,3703748.0,0.0,2791
2017-06-17,974.2666666666667,11.1,17.2,14.2,6.1,3.8,0.0,0.4,0.0,0.4,0.0,0.0,19.79519938056524,20.007742934572203,19.90147115756872,7511143.0,3412611.0,0.0,2583
2017-06-18,974.2666666666667,11.6,15.8,13.7,4.200000000000001,4.3,0.0,3.8,0.0,3.8,0.0,0.0,15.957233848953594,16.668789808917197,16.313011828935394,2991705.0,1282235.0,0.0,1099
2017-06-19,974.2666666666667,11.8,18.6,15.2,6.800000000000001,2.8,0.0,0.0,0.0,0.0,0.0,2.0,20.71086556169429,21.30110497237569,21.00598526703499,5586773.0,2166834.0,0.0,2172
2017-06-20,974.2666666666667,13.2,19.9,16.6,6.699999999999999,1.4,0.0,0.2,0.0,0.2,0.0,17.0,22.77628716461204,23.0638143582306,22.920050761421322,8155834.0,3498288.0,0.0,2758
2017-06-21,974.2666666666667,12.0,18.1,15.1,6.100000000000001,2.9,0.0,0.0,0.0,0.0,0.0,13.0,21.55830142707971,21.848590323703444,21.703445875391576,7884191.0,3354607.0,0.0,2873
2017-06-22,974.2666666666667,10.1,19.5,14.8,9.4,3.2,0.0,0.0,0.0,0.0,0.0,1.0,22.75665399239544,23.049775319737297,22.903214656066368,8360511.0,3915309.0,0.0,2893
2017-06-23,974.2666666666667,11.0,21.1,16.1,10.100000000000001,1.9,0.0,0.0,0.0,0.0,0.0,4.0,24.82101037136166,25.06122448979592,24.94111743057879,8248692.0,3498913.0,0.0,2989
2017-06-24,974.2666666666667,11.3,25.2,18.3,13.899999999999999,0.0,0.3,0.0,0.0,0.0,0.0,0.0,28.47804610318332,28.176728869374315,28.327387486278816,11153770.0,5077128.0,0.0,3644
2017-06-25,973.2666666666667,13.1,26.2,19.7,13.1,0.0,1.7,0.0,0.0,0.0,0.0,0.0,28.912800837111963,28.608998953610044,28.760899895361003,9660539.0,4697730.0,0.0,2867
2017-06-26,973.2666666666667,15.0,22.5,18.8,7.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,24.92544627231361,25.02415120756038,24.974798739936993,8350030.0,3865603.0,0.0,2857
2017-06-27,972.2666666666667,12.4,20.0,16.2,7.6,1.8,0.0,0.0,0.0,0.0,0.0,2.0,22.99768824306473,23.24768824306473,23.12268824306473,8724384.0,5880977.0,0.0,3028
2017-06-28,972.2666666666667,12.8,20.1,16.5,7.300000000000001,1.5,0.0,0.0,0.0,0.0,0.0,4.0,23.585515680569028,23.89589395408988,23.74070481732945,8867478.0,3713024.0,0.0,3093
2017-06-29,971.2666666666667,12.2,21.6,16.9,9.400000000000002,1.1,0.0,0.0,0.0,0.0,0.0,0.0,25.20321206161914,25.33956079973779,25.271386430678465,8971955.0,3839204.0,0.0,3051
2017-06-30,970.2666666666667,13.1,24.1,18.6,11.000000000000002,0.0,0.6,0.0,0.0,0.0,0.0,0.0,26.740384615384617,26.70533498759305,26.722859801488834,9355761.0,4247871.0,0.0,3224
2017-07-01,969.2666666666667,13.2,21.5,17.4,8.3,0.6,0.0,0.0,0.0,0.0,0.0,15.0,24.919557195571954,24.73849938499385,24.829028290282903,12661016.0,6248305.0,0.0,4065
2017-07-02,968.2666666666667,12.8,23.9,18.4,11.099999999999998,0.0,0.4,0.0,0.0,0.0,0.0,2.0,26.97197412996612,26.63104404065291,26.801509085309515,10721106.0,5104247.0,0.0,3247
2017-07-03,967.2666666666667,14.1,19.9,17.0,5.799999999999999,1.0,0.0,0.0,0.0,0.0,0.0,4.0,24.78053204353084,24.637243047158403,24.708887545344624,11134946.0,5176463.0,0.0,3308
2017-07-04,966.2666666666667,12.2,20.8,16.5,8.600000000000001,1.5,0.0,0.0,0.0,0.0,0.0,0.0,24.69370538611292,24.934133679428943,24.81391953277093,8854926.0,3660093.0,0.0,3082
2017-07-05,965.2666666666667,12.1,24.1,18.1,12.000000000000002,0.0,0.1,0.0,0.0,0.0,0.0,0.0,26.813782991202345,26.94017595307918,26.87697947214076,9574140.0,3819526.0,0.0,3410
2017-07-06,964.2666666666667,13.8,24.4,19.1,10.599999999999998,0.0,1.1,0.0,0.0,0.0,0.0,0.0,26.983833718244803,27.145207852193995,27.0645207852194,10116171.0,4241144.0,0.0,3464
2017-07-07,962.2666666666667,14.2,22.6,18.4,8.400000000000002,0.0,0.4,0.0,0.0,0.0,0.0,19.0,25.7734236888627,26.014142604596348,25.893783146729525,9763538.0,4348239.0,0.0,3394
2017-07-08,961.2666666666667,11.8,22.9,17.4,11.099999999999998,0.6,0.0,0.0,0.0,0.0,0.0,0.0,25.45817321903636,25.36860774460538,25.41339048182087,10796388.0,5126753.0,0.0,3383
2017-07-09,959.25,15.0,24.0,19.5,9.0,0.0,1.5,0.0,0.0,0.0,0.0,8.0,26.40099185263904,26.31243358129649,26.356712716967763,8834196.0,4203864.0,0.0,2823
2017-07-10,958.25,15.6,20.8,18.2,5.200000000000001,0.0,0.2,0.0,0.0,0.0,0.0,15.0,22.36886692552065,22.9226967878574,22.645781856689027,7644767.0,3397305.0,0.0,2833
2017-07-11,956.25,12.2,21.9,17.1,9.7,0.9,0.0,0.0,0.0,0.0,0.0,10.0,23.675121424716675,24.00161899622234,23.838370210469506,5069415.0,2211625.0,0.0,1853
2017-07-12,954.25,13.3,23.6,18.5,10.3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,24.85724043715847,25.0525956284153,24.954918032786885,8381477.0,3619951.0,0.0,2928
2017-07-13,952.25,14.9,22.9,18.9,7.999999999999998,0.0,0.9,0.0,0.0,0.0,0.0,0.0,22.984933426769448,23.48878766643308,23.236860546601264,8234536.0,3737414.0,0.0,2854
2017-07-14,950.25,12.6,22.7,17.7,10.1,0.3,0.0,0.0,0.0,0.0,0.0,10.0,25.336642335766424,25.53080291970803,25.433722627737225,9515792.0,4249092.0,0.0,3425
2017-07-15,948.25,13.3,23.9,18.6,10.599999999999998,0.0,0.6,0.0,0.0,0.0,0.0,12.0,26.81471048513302,26.624100156494524,26.71940532081377,9856969.0,4724449.0,0.0,3195
2017-07-16,946.25,15.5,20.5,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.343951324266285,24.36399427344309,24.353972798854688,9010847.0,3969120.0,0.0,2794
2017-07-17,944.25,10.4,22.7,16.6,12.299999999999999,1.4,0.0,0.0,0.0,0.0,0.0,4.0,24.615681615681616,24.997920997921,24.806801306801308,9733531.0,4304645.0,0.0,3367
2017-07-18,942.25,12.7,22.8,17.8,10.100000000000001,0.2,0.0,0.0,0.0,0.0,0.0,1.0,26.17676626640603,26.4359117564926,26.306339011449317,10103212.0,4406963.0,0.0,3581
2017-07-19,940.25,13.7,23.9,18.8,10.2,0.0,0.8,0.0,0.0,0.0,0.0,10.0,25.609119496855342,25.9496855345912,25.77940251572327,8840920.0,3580136.0,0.0,3180
2017-07-20,938.25,15.6,23.6,19.6,8.000000000000002,0.0,1.6,0.2,0.0,0.2,0.0,4.0,24.028155940594058,24.527537128712872,24.277846534653463,8313861.0,3161239.0,0.0,3232
2017-07-21,935.25,14.2,20.3,17.3,6.100000000000001,0.7,0.0,0.2,0.0,0.2,0.0,0.0,21.829679595278247,22.50961214165261,22.16964586846543,8105048.0,3346903.0,0.0,2965
2017-07-22,933.25,15.4,21.9,18.7,6.499999999999998,0.0,0.7,1.4,0.0,1.4,0.0,0.0,21.063704945515507,21.731768650461024,21.397736797988266,7517553.0,3283172.0,0.0,2386
2017-07-23,930.25,15.6,22.3,19.0,6.700000000000001,0.0,1.0,0.0,0.0,0.0,0.0,13.0,24.75410815655811,24.66208544965641,24.70809680310726,11094849.0,5046531.0,0.0,3347
2017-07-24,928.25,15.7,22.1,18.9,6.400000000000002,0.0,0.9,0.0,0.0,0.0,0.0,8.0,24.248326232501523,24.641813755325625,24.445069993913574,9296860.0,4199908.0,0.0,3286
2017-07-25,925.25,15.2,23.8,19.5,8.600000000000001,0.0,1.5,0.0,0.0,0.0,0.0,1.0,25.56164383561644,25.78082191780822,25.67123287671233,10185574.0,4560786.0,0.0,3577
2017-07-26,923.25,13.6,25.4,19.5,11.799999999999999,0.0,1.5,0.0,0.0,0.0,0.0,0.0,26.00946811473128,26.12364243943191,26.066555277081598,10183207.0,4317205.0,0.0,3591
2017-07-27,920.25,13.4,23.4,18.4,9.999999999999998,0.0,0.4,0.0,0.0,0.0,0.0,10.0,24.531546621998885,24.8322166387493,24.681881630374093,10290674.0,4663729.0,0.0,3582
2017-07-28,917.25,11.5,22.5,17.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,24.96777905638665,25.081703107019564,25.024741081703105,10720738.0,4778283.0,0.0,3476
2017-07-29,915.25,12.8,25.7,19.3,12.899999999999999,0.0,1.3,0.0,0.0,0.0,0.0,8.0,27.294560669456068,27.18800557880056,27.241283124128316,12098023.0,5841821.0,0.0,3585
2017-07-30,912.25,14.9,24.1,19.5,9.200000000000001,0.0,1.5,0.0,0.0,0.0,0.0,4.0,27.22962962962963,26.761728395061727,26.99567901234568,10882158.0,4999299.0,0.0,3240
2017-07-31,909.25,13.6,23.8,18.7,10.200000000000001,0.0,0.7,0.0,0.0,0.0,0.0,2.0,26.507706255666363,26.79087337564219,26.649289815654278,9483270.0,4079408.0,0.0,3309
2017-08-01,906.25,17.2,22.5,19.9,5.300000000000001,0.0,1.9,0.0,0.0,0.0,0.0,6.0,25.32102946156451,25.941076870978662,25.631053166271585,7958218.0,3781491.0,0.0,2953
2017-08-02,903.25,17.2,22.5,19.9,5.300000000000001,0.0,1.9,0.0,0.0,0.0,0.0,10.0,25.95781487101669,26.369650986342943,26.163732928679817,9723633.0,4905826.0,0.0,3295
2017-08-03,900.25,16.9,24.1,20.5,7.200000000000003,0.0,2.5,0.0,0.0,0.0,0.0,4.0,25.988475177304963,26.3516548463357,26.17006501182033,10075530.0,4616494.0,0.0,3384
2017-08-04,897.2333333333333,15.1,21.5,18.3,6.4,0.0,0.3,0.0,0.0,0.0,0.0,1.0,24.25575959933222,24.75959933222037,24.50767946577629,9092394.0,3872488.0,0.0,2995
2017-08-05,894.2333333333333,15.0,23.9,19.5,8.899999999999999,0.0,1.5,0.0,0.0,0.0,0.0,0.0,25.27955133735979,25.259419039401784,25.269485188380788,11405866.0,5477110.0,0.0,3477
2017-08-06,891.2333333333333,13.1,23.6,18.4,10.500000000000002,0.0,0.4,0.0,0.0,0.0,0.0,0.0,25.34607282575985,25.28678904604273,25.31643093590129,10841949.0,5513943.0,0.0,3323
2017-08-07,888.2333333333333,14.3,23.1,18.7,8.8,0.0,0.7,0.0,0.0,0.0,0.0,0.0,25.65381736526946,25.65943113772455,25.656624251497007,8800785.0,3909291.0,0.0,2672
2017-08-08,885.2333333333333,15.0,23.7,19.4,8.7,0.0,1.4,0.0,0.0,0.0,0.0,0.0,25.13959771840288,25.50045031522065,25.320024016811765,9764045.0,4276036.0,0.0,3331
2017-08-09,882.2333333333333,14.9,24.4,19.7,9.499999999999998,0.0,1.7,0.0,0.0,0.0,0.0,0.0,26.736625514403293,27.005584950029395,26.871105232216344,9428185.0,3771997.0,0.0,3402
2017-08-10,879.2333333333333,15.9,26.1,21.0,10.200000000000001,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27.111702127659573,27.37984981226533,27.24577596996245,9339970.0,3982346.0,0.0,3196
2017-08-11,876.2333333333333,15.4,24.8,20.1,9.4,0.0,2.1,0.0,0.0,0.0,0.0,0.0,26.474668111622865,26.613654836087782,26.544161473855326,10986227.0,4727218.0,0.0,3691
2017-08-12,873.2333333333333,14.0,21.6,17.8,7.600000000000001,0.2,0.0,0.2,0.0,0.2,0.0,13.0,24.72937881873727,24.725560081466394,24.727469450101832,12883576.0,6506747.0,0.0,3928
2017-08-13,869.2333333333333,15.1,20.6,17.9,5.500000000000002,0.1,0.0,4.8,0.0,4.8,0.0,0.0,23.63886063072228,23.77246524245507,23.705662936588674,9402515.0,4265341.0,0.0,2949
2017-08-14,866.2333333333333,13.4,20.1,16.8,6.700000000000001,1.2,0.0,0.0,0.0,0.0,0.0,0.0,22.73063973063973,23.047444138353228,22.88904193449648,9669862.0,3987349.0,0.0,3267
2017-08-15,863.2333333333333,13.2,21.5,17.4,8.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,23.83690861004996,24.094916250367323,23.96591243020864,10039987.0,4215257.0,0.0,3403
2017-08-16,860.2333333333333,13.6,23.7,18.7,10.1,0.0,0.7,0.0,0.0,0.0,0.0,1.0,24.84032598853004,25.146694838514943,24.993510413522493,9041731.0,3604833.0,0.0,3313
2017-08-17,856.2333333333333,13.9,23.9,18.9,9.999999999999998,0.0,0.9,0.0,0.0,0.0,0.0,2.0,25.04778972520908,25.29121863799283,25.169504181600956,9237402.0,3742719.0,0.0,3348
2017-08-18,853.2333333333333,13.6,23.3,18.5,9.700000000000001,0.0,0.5,0.0,0.0,0.0,0.0,4.0,23.606493893357165,23.922847780756623,23.764670837056894,10055042.0,4172905.0,0.0,3357
2017-08-19,850.2333333333333,13.9,20.4,17.2,6.499999999999998,0.8,0.0,0.0,0.0,0.0,0.0,17.0,24.225703324808183,24.0306905370844,24.12819693094629,10617157.0,4716610.0,0.0,3128
2017-08-20,846.2333333333333,13.4,22.1,17.8,8.700000000000001,0.2,0.0,0.0,0.0,0.0,0.0,2.0,24.590007627765065,24.494660564454616,24.54233409610984,8573259.0,4030969.0,0.0,2622
2017-08-21,843.2333333333333,12.6,22.1,17.4,9.500000000000002,0.6,0.0,0.0,0.0,0.0,0.0,0.0,24.218047635021804,24.528346192552835,24.373196913787318,8537773.0,3787154.0,0.0,2981
2017-08-22,839.2166666666667,13.8,28.3,21.1,14.5,0.0,3.1,0.0,0.0,0.0,0.0,4.0,27.12931798051373,27.41895482728078,27.274136403897252,9741130.0,3998899.0,0.0,3387
2017-08-23,836.2166666666667,14.8,24.5,19.7,9.7,0.0,1.7,0.0,0.0,0.0,0.0,10.0,25.086415915449177,25.37923531240286,25.232825613926018,8810091.0,3468608.0,0.0,3217
2017-08-24,833.2166666666667,13.3,21.4,17.4,8.099999999999998,0.6,0.0,0.0,0.0,0.0,0.0,12.0,23.152782245094887,23.485365069154067,23.319073657124477,8975167.0,3682783.0,0.0,3109
2017-08-25,829.2166666666667,12.3,21.2,16.8,8.899999999999999,1.2,0.0,0.0,0.0,0.0,0.0,1.0,23.19277108433735,23.52041499330656,23.356593038821956,8310422.0,3384662.0,0.0,2988
2017-08-26,826.2166666666667,10.9,23.6,17.3,12.700000000000001,0.7,0.0,0.0,0.0,0.0,0.0,0.0,25.666089965397923,25.5560553633218,25.61107266435986,9204096.0,4034516.0,0.0,2890
2017-08-27,822.2166666666667,13.0,24.5,18.8,11.5,0.0,0.8,0.0,0.0,0.0,0.0,2.0,26.91433823529412,26.98125,26.94779411764706,9050498.0,4018557.0,0.0,2720
2017-08-28,819.2166666666667,15.4,24.3,19.9,8.9,0.0,1.9,0.0,0.0,0.0,0.0,2.0,26.59993213437394,26.897862232779097,26.748897183576517,7919067.0,3137788.0,0.0,2947
2017-08-29,815.2166666666667,15.4,29.5,22.5,14.1,0.0,4.5,0.0,0.0,0.0,0.0,6.0,28.983414634146342,29.3069918699187,29.145203252032523,8310038.0,4537319.0,0.0,3075
2017-08-30,812.2166666666667,15.3,22.7,19.0,7.399999999999999,0.0,1.0,0.0,0.0,0.0,0.0,8.0,23.17792302106028,23.782861292665213,23.48039215686275,7876402.0,3296403.0,0.0,2754
2017-08-31,808.2166666666667,12.8,22.1,17.5,9.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,24.04562227440456,24.375712848037573,24.210667561221065,8290118.0,3138077.0,0.0,2981
2017-09-01,805.2166666666667,13.2,23.2,18.2,10.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,24.491362126245846,24.86013289036545,24.675747508305648,8598442.0,3527709.0,0.0,3010
2017-09-02,801.2166666666667,12.4,26.3,19.4,13.9,0.0,1.4,0.0,0.0,0.0,0.0,0.0,27.957397622192868,27.659511228533685,27.808454425363276,10432216.0,5146953.0,0.0,3028
2017-09-03,798.2166666666667,16.1,26.0,21.1,9.899999999999999,0.0,3.1,0.0,0.0,0.0,0.0,0.0,28.219391365888185,28.023000707714083,28.121196036801134,9688906.0,4761780.0,0.0,2826
2017-09-04,794.2166666666667,15.4,25.7,20.6,10.299999999999999,0.0,2.6,0.0,0.0,0.0,0.0,2.0,28.736091298145507,28.65763195435093,28.696861626248218,8939146.0,3912629.0,0.0,2804
2017-09-05,791.2166666666667,17.8,26.4,22.1,8.599999999999998,0.0,4.1,0.0,0.0,0.0,0.0,0.0,25.166313109885447,26.086126431904965,25.626219770895204,5791016.0,2206843.0,0.0,2357
2017-09-06,787.2166666666667,17.7,26.6,22.2,8.900000000000002,0.0,4.2,0.0,0.0,0.0,0.0,0.0,26.23846153846154,27.00846153846154,26.62346153846154,6469984.0,4618528.0,0.0,2600
2017-09-07,783.2166666666667,16.1,22.9,19.5,6.799999999999997,0.0,1.5,0.0,0.0,0.0,0.0,4.0,23.57704160246533,24.25308166409861,23.91506163328197,6834055.0,3048258.0,0.0,2596
2017-09-08,780.2166666666667,16.6,19.6,18.1,3.0,0.0,0.1,3.4,0.0,3.4,0.0,0.0,20.262791852955782,21.18877297565822,20.725782414307,5230361.0,2207831.0,0.0,2013
2017-09-09,776.2,13.1,17.1,15.1,4.000000000000002,2.9,0.0,5.4,0.0,5.4,0.0,1.0,16.59940652818991,17.594460929772502,17.096933728981206,2751086.0,1353840.0,0.0,1011
2017-09-10,773.2,12.2,20.8,16.5,8.600000000000001,1.5,0.0,0.0,0.0,0.0,0.0,2.0,21.91990291262136,22.11941747572816,22.01966019417476,6601326.0,2836556.0,0.0,2060
2017-09-11,769.2,12.2,23.4,17.8,11.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,23.97669256381798,24.384757676655568,24.180725120236772,7730988.0,3002145.0,0.0,2703
2017-09-12,766.2,15.6,19.2,17.4,3.5999999999999996,0.6,0.0,0.0,0.0,0.0,0.0,10.0,21.0336006109202,21.746849942726232,21.390225276823216,6868175.0,2796656.0,0.0,2619
2017-09-13,762.2,11.9,18.8,15.4,6.9,2.6,0.0,0.0,0.0,0.0,0.0,17.0,19.835669781931465,20.64291277258567,20.239291277258566,6340288.0,2401583.0,0.0,2568
2017-09-14,758.2,8.7,19.7,14.2,11.0,3.8,0.0,0.0,0.0,0.0,0.0,8.0,20.93918662105663,21.64348156594451,21.29133409350057,6713795.0,2767731.0,0.0,2631
2017-09-15,755.2,7.6,21.1,14.4,13.500000000000002,3.6,0.0,0.0,0.0,0.0,0.0,0.0,21.06947524020695,21.57649667405765,21.3229859571323,7278034.0,3068400.0,0.0,2706
2017-09-16,751.2,10.8,21.5,16.2,10.7,1.8,0.0,0.0,0.0,0.0,0.0,0.0,22.834432488719195,22.665046858729607,22.7497396737244,9356682.0,4549324.0,0.0,2881
2017-09-17,748.2,11.2,16.3,13.8,5.100000000000001,4.2,0.0,2.4,0.0,2.4,0.0,26.0,16.92738589211618,17.66597510373444,17.29668049792531,2596019.0,1053366.0,0.0,964
2017-09-18,744.2,9.6,17.2,13.4,7.6,4.6,0.0,2.5,0.0,2.5,0.0,6.0,15.841994750656168,16.731758530183725,16.286876640419948,4573468.0,1753832.0,0.0,1905
2017-09-19,740.2,9.6,14.8,12.2,5.200000000000001,5.8,0.0,5.2,0.0,5.2,0.0,2.0,14.602820211515864,15.66216216216216,15.132491186839012,3833050.0,1447257.0,0.0,1702
2017-09-20,737.2,8.4,15.2,11.8,6.799999999999999,6.2,0.0,1.2,0.0,1.2,0.0,8.0,16.515759312320917,17.327602674307546,16.921680993314233,5314134.0,1941882.0,0.0,2094
2017-09-21,733.2,8.9,16.1,12.5,7.200000000000001,5.5,0.0,0.0,0.0,0.0,0.0,0.0,17.045454545454547,17.93732057416268,17.491387559808615,5479650.0,2326744.0,0.0,2090
2017-09-22,729.2,6.8,17.2,12.0,10.399999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.79887745556595,18.59728718428438,18.198082319925163,5570441.0,2632492.0,0.0,2138
2017-09-23,726.2,10.1,18.6,14.4,8.500000000000002,3.6,0.0,0.0,0.0,0.0,0.0,1.0,19.835996240601503,20.01926691729324,19.92763157894737,6450072.0,2700228.0,0.0,2128
2017-09-24,722.2,9.4,18.7,14.1,9.299999999999999,3.9,0.0,0.0,0.0,0.0,0.0,0.0,20.55573593073593,20.647186147186147,20.60146103896104,5840385.0,2647653.0,0.0,1848
2017-09-25,719.1833333333333,11.7,17.8,14.8,6.100000000000001,3.2,0.0,1.4,0.0,1.4,0.0,0.0,18.29330708661417,19.30249343832021,18.797900262467188,3500089.0,1237623.0,0.0,1524
2017-09-26,715.1833333333333,10.5,19.0,14.8,8.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,20.05770925110132,20.74185022026432,20.39977973568282,5533430.0,2207913.0,0.0,2270
2017-09-27,711.1833333333333,8.8,19.0,13.9,10.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,20.35477178423237,21.0149377593361,20.684854771784234,5872550.0,2783225.0,0.0,2410
2017-09-28,708.1833333333333,10.0,22.0,16.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.44998126639191,22.952041963282127,22.701011614837018,7354329.0,3066171.0,0.0,2669
