,Date,day_length,min_temp,max_temp,mean_temp,temp_diff,hdd,cdd,rain,snow,total_precip,snow_on_ground,max_gust,mean_dep_temp,mean_ret_temp,mean_ride_temp,total_dist,total_duration,ebike_trips,num_trips,adj_num_trips,trend
114,2017-04-25,859.2333333333333,8.4,13.8,11.1,5.4,6.9,0.0,1.4,0.0,1.4,0.0,13.0,14.865873015873015,15.867460317460315,15.366666666666664,2998135.0,1252483.0,0.0,1260,-490.5377175726055,1750.5377175726055
115,2017-04-26,863.2333333333333,8.0,14.9,11.5,6.9,6.5,0.0,2.8,0.0,2.8,0.0,17.0,15.990531682447196,16.52949745083758,16.26001456664239,3534567.0,1637257.0,0.0,1373,-377.97012384235245,1750.9701238423525
116,2017-04-27,866.2333333333333,8.4,12.5,10.5,4.1,7.5,0.0,0.0,0.0,0.0,0.0,15.0,15.198757763975156,15.814906832298137,15.506832298136649,4152487.0,1691517.0,0.0,1610,-141.40253011209938,1751.4025301120994
117,2017-04-28,869.2333333333333,5.3,13.9,9.6,8.600000000000001,8.4,0.0,0.0,0.0,0.0,0.0,1.0,16.212619300106045,16.5424178154825,16.377518557794275,5186909.0,2173052.0,0.0,1886,134.1650636181539,1751.834936381846
118,2017-04-29,873.2333333333333,7.7,10.2,9.0,2.499999999999999,9.0,0.0,6.2,0.0,6.2,0.0,4.0,11.53358208955224,12.5,12.01679104477612,1166444.0,483144.0,0.0,536,-1216.267342651593,1752.267342651593
119,2017-04-30,876.2333333333333,5.9,13.9,9.9,8.0,8.1,0.0,0.0,0.0,0.0,0.0,4.0,18.17004578155657,18.13734466971877,18.15369522563767,5081481.0,2144447.0,0.0,1529,-223.69974892133973,1752.6997489213397
120,2017-05-01,879.2333333333333,6.5,11.4,9.0,4.9,9.0,0.0,1.4,0.0,1.4,0.0,0.0,11.884381338742394,12.939148073022311,12.411764705882351,2287868.0,945910.0,0.0,986,-767.1321551910867,1753.1321551910867
121,2017-05-02,882.2333333333333,3.8,14.4,9.1,10.6,8.9,0.0,0.6,0.0,0.6,0.0,0.0,16.753939393939394,17.333939393939392,17.043939393939393,4296611.0,1792525.0,0.0,1650,-103.5645614608336,1753.5645614608336
122,2017-05-03,885.2333333333333,11.0,15.4,13.2,4.4,4.8,0.0,28.2,0.0,28.2,0.0,0.0,15.242085661080074,16.39851024208566,15.820297951582866,1118349.0,348468.0,0.0,537,-1216.9969677305803,1753.9969677305803
123,2017-05-04,889.2333333333333,9.3,19.6,14.5,10.3,3.5,0.0,0.2,0.0,0.2,0.0,0.0,22.022900763358777,22.22391857506361,22.123409669211192,5682131.0,2760148.0,0.0,1965,210.57062599967276,1754.4293740003272
124,2017-05-05,892.2333333333333,9.8,16.4,13.1,6.599999999999998,4.9,0.0,0.8,0.0,0.8,0.0,13.0,15.95190069821567,16.74709076803724,16.349495733126453,3028925.0,1230776.0,0.0,1289,-465.8617802700742,1754.8617802700742
125,2017-05-06,895.2333333333333,8.4,13.2,10.8,4.799999999999999,7.2,0.0,0.0,0.0,0.0,0.0,10.0,17.695038910505836,17.620136186770427,17.657587548638134,6260333.0,3106076.0,0.0,2056,300.7058134601791,1755.2941865398209
126,2017-05-07,898.2333333333333,4.4,13.3,8.9,8.9,9.1,0.0,0.0,0.0,0.0,0.0,8.0,18.053116531165312,18.10677506775068,18.079945799457995,5900401.0,2604749.0,0.0,1845,89.27340719043218,1755.7265928095678
127,2017-05-08,901.25,8.7,14.9,11.8,6.200000000000001,6.2,0.0,0.0,0.0,0.0,0.0,4.0,17.516880093131547,17.940046565774157,17.72846332945285,4394706.0,1963486.0,0.0,1718,-38.158999079314526,1756.1589990793145
128,2017-05-09,904.25,5.7,15.2,10.5,9.5,7.5,0.0,0.0,0.0,0.0,0.0,4.0,17.733762434172032,18.479227618490345,18.10649502633119,4183541.0,2289440.0,0.0,1709,-47.59140534906146,1756.5914053490615
129,2017-05-10,907.25,9.9,17.4,13.7,7.499999999999998,4.3,0.0,0.2,0.0,0.2,0.0,2.0,18.306967984934087,19.01004394224733,18.658505963590702,3818014.0,1509705.0,0.0,1593,-164.0238116188084,1757.0238116188084
130,2017-05-11,909.25,9.1,13.6,11.4,4.5,6.6,0.0,19.8,0.0,19.8,0.0,8.0,13.89988358556461,14.984866123399302,14.442374854481956,1861004.0,826931.0,0.0,859,-898.4562178885551,1757.456217888555
131,2017-05-12,912.25,7.2,13.8,10.5,6.6000000000000005,7.5,0.0,6.6,0.0,6.6,0.0,4.0,14.163018867924528,14.744150943396226,14.453584905660378,3265912.0,1509703.0,0.0,1325,-432.88862415830204,1757.888624158302
132,2017-05-13,915.25,5.9,13.8,9.9,7.9,8.1,0.0,0.2,0.0,0.2,0.0,6.0,15.49635922330097,15.796723300970871,15.64654126213592,5435964.0,2623918.0,0.0,1648,-110.32103042804897,1758.321030428049
133,2017-05-14,918.25,8.2,13.9,11.1,5.700000000000001,6.9,0.0,2.8,0.0,2.8,0.0,0.0,16.6230407523511,16.947492163009404,16.78526645768025,3904517.0,1764506.0,0.0,1276,-482.7534366977957,1758.7534366977957
134,2017-05-15,921.25,6.6,10.9,8.8,4.300000000000001,9.2,0.0,17.2,0.0,17.2,0.0,6.0,11.250457038391223,12.442413162705668,11.846435100548446,1242884.0,527472.0,0.0,547,-1212.1858429675426,1759.1858429675426
135,2017-05-16,923.25,5.9,13.2,9.6,7.299999999999999,8.4,0.0,14.8,0.0,14.8,0.0,8.0,14.118133935289691,14.960872836719338,14.539503386004515,3140343.0,1272572.0,0.0,1329,-430.61824923728955,1759.6182492372895
136,2017-05-17,926.25,9.3,15.8,12.6,6.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,15.966861598440548,16.83170890188434,16.399285250162443,4105745.0,1703126.0,0.0,1539,-221.05065550703625,1760.0506555070363
137,2017-05-18,928.25,11.1,16.6,13.9,5.500000000000002,4.1,0.0,0.0,0.0,0.0,0.0,0.0,18.761046511627907,19.373837209302327,19.06744186046512,4494818.0,1779501.0,0.0,1720,-40.48306177678319,1760.4830617767832
138,2017-05-19,931.25,10.6,17.8,14.2,7.200000000000001,3.8,0.0,0.0,0.0,0.0,0.0,0.0,18.997150997151,19.664957264957263,19.33105413105413,4979010.0,2082907.0,0.0,1755,-5.915468046529895,1760.91546804653
139,2017-05-20,933.25,7.8,18.7,13.3,10.9,4.7,0.0,0.0,0.0,0.0,0.0,0.0,23.33986405437825,23.124750099960018,23.23230707716913,9113991.0,4021802.0,0.0,2501,739.6521256837232,1761.3478743162768
140,2017-05-21,936.25,8.4,19.8,14.1,11.4,3.9,0.0,0.0,0.0,0.0,0.0,2.0,23.228357510528777,23.17033224145999,23.199344875994385,7331569.0,3476913.0,0.0,2137,375.21971941397624,1761.7802805860238
141,2017-05-22,938.25,9.9,21.7,15.8,11.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,26.25022065313328,25.66946160635481,25.95984112974404,7952851.0,3646411.0,0.0,2266,503.78731314422953,1762.2126868557705
142,2017-05-23,940.25,10.0,22.4,16.2,12.4,1.8,0.0,0.0,0.0,0.0,0.0,47.0,24.049135577798,24.29253867151956,24.17083712465878,6093604.0,2741831.0,0.0,2198,435.3549068744826,1762.6450931255174
143,2017-05-24,943.25,9.8,17.0,13.4,7.199999999999999,4.6,0.0,0.0,0.0,0.0,0.0,56.0,18.6513671875,19.1630859375,18.9072265625,5446964.0,2252249.0,0.0,2048,284.92250060473566,1763.0774993952643
144,2017-05-25,945.25,7.8,17.6,12.7,9.8,5.3,0.0,0.0,0.0,0.0,0.0,1.0,20.915425065731817,21.471078001752847,21.19325153374233,6334968.0,2572402.0,0.0,2282,518.490094334989,1763.509905665011
145,2017-05-26,947.25,8.6,20.4,14.5,11.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,23.431062449310623,23.596512570965125,23.51378751013788,7036672.0,2856747.0,0.0,2466,702.057688065242,1763.942311934758
146,2017-05-27,949.25,9.7,22.2,16.0,12.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.492890995260662,26.05280974949221,26.27285037237644,10063091.0,4679949.0,0.0,2954,1189.625281795495,1764.374718204505
147,2017-05-28,951.25,10.9,25.9,18.4,14.999999999999998,0.0,0.4,0.0,0.0,0.0,0.0,0.0,28.05518917042693,27.474488024991324,27.76483859770913,10000997.0,4256843.0,0.0,2881,1116.1928755257484,1764.8071244742516
148,2017-05-29,953.25,12.3,22.9,17.6,10.599999999999998,0.4,0.0,0.0,0.0,0.0,0.0,2.0,25.63170254403131,25.677103718199607,25.65440313111546,7322065.0,3251458.0,0.0,2555,789.7604692560014,1765.2395307439986
149,2017-05-30,955.25,11.8,15.7,13.8,3.899999999999999,4.2,0.0,8.2,0.0,8.2,0.0,17.0,15.054755043227663,16.177713736791546,15.616234390009604,2158989.0,1305851.0,0.0,1041,-724.6719370137453,1765.6719370137453
150,2017-05-31,956.25,11.3,18.2,14.8,6.899999999999999,3.2,0.0,1.2,0.0,1.2,0.0,1.0,18.194690265486727,19.010619469026548,18.60265486725664,4389964.0,1758821.0,0.0,1695,-71.1043432834922,1766.1043432834922
151,2017-06-01,958.25,12.5,18.1,15.3,5.600000000000001,2.7,0.0,1.2,0.0,1.2,0.0,0.0,18.698421645997744,19.54340473506201,19.12091319052988,4184644.0,1590428.0,0.0,1774,7.463250446760867,1766.5367495532391
152,2017-06-02,960.2666666666668,12.2,19.3,15.8,7.100000000000001,2.2,0.0,1.2,0.0,1.2,0.0,4.0,20.23839662447257,20.759915611814343,20.499156118143457,6367342.0,2843834.0,0.0,2370,603.0308441770142,1766.9691558229858
153,2017-06-03,961.2666666666668,11.6,17.9,14.8,6.299999999999999,3.2,0.0,0.0,0.0,0.0,0.0,6.0,20.11762311762312,20.221408221408225,20.169515669515672,7430852.0,3447053.0,0.0,2457,689.5984379072672,1767.4015620927328
154,2017-06-04,963.2666666666668,9.4,18.1,13.8,8.700000000000001,4.2,0.0,0.0,0.0,0.0,0.0,4.0,21.853338795575585,21.788611224907825,21.820975010241703,8441036.0,3659506.0,0.0,2441,673.1660316375203,1767.8339683624797
155,2017-06-05,964.2666666666668,8.3,18.8,13.6,10.5,4.4,0.0,0.0,0.0,0.0,0.0,0.0,21.67489863619609,22.01953556948028,21.847217102838187,7649783.0,3067846.0,0.0,2713,944.7336253677736,1768.2663746322264
156,2017-06-06,965.2666666666668,11.5,24.0,17.8,12.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,25.80033783783784,26.116891891891893,25.958614864864867,8482327.0,3708365.0,0.0,2960,1191.3012190980266,1768.6987809019734
157,2017-06-07,967.2666666666668,13.7,22.8,18.3,9.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,25.538177794171897,25.95130947989672,25.744743637034308,7477254.0,2884627.0,0.0,2711,941.8688128282797,1769.1311871717203
158,2017-06-08,968.2666666666668,11.8,17.4,14.6,5.599999999999998,3.4,0.0,24.4,0.0,24.4,0.0,17.0,16.929423459244532,17.883697813121273,17.406560636182903,2267199.0,806510.0,0.0,1006,-763.563593441467,1769.563593441467
159,2017-06-09,969.2666666666668,8.6,17.5,13.1,8.9,4.9,0.0,0.0,0.0,0.0,0.0,1.0,19.685294117647057,19.936029411764707,19.810661764705884,7780073.0,3420100.0,0.0,2720,950.0040002887861,1769.995999711214
160,2017-06-10,970.2666666666668,10.0,17.4,13.7,7.399999999999999,4.3,0.0,0.0,0.0,0.0,0.0,0.0,20.35676088617265,20.57181054239878,20.464285714285715,7816634.0,3712293.0,0.0,2618,847.5715940190394,1770.4284059809606
161,2017-06-11,971.2666666666668,9.3,18.8,14.1,9.5,3.9,0.0,0.0,0.0,0.0,0.0,0.0,21.872413793103448,21.981896551724137,21.92715517241379,7853236.0,3832426.0,0.0,2320,549.1391877492924,1770.8608122507076
162,2017-06-12,971.2666666666668,13.5,20.2,16.9,6.699999999999999,1.1,0.0,0.0,0.0,0.0,0.0,8.0,21.608934169279,22.07523510971787,21.84208463949843,7182189.0,2853963.0,0.0,2552,780.7067814795455,1771.2932185204545
163,2017-06-13,972.2666666666668,11.1,16.9,14.0,5.799999999999999,4.0,0.0,0.0,0.0,0.0,0.0,2.0,17.212628865979383,18.08548109965636,17.649054982817873,6244517.0,2509933.0,0.0,2328,556.2743752097988,1771.7256247902012
164,2017-06-14,973.2666666666668,9.7,16.6,13.2,6.900000000000002,4.8,0.0,0.0,0.0,0.0,0.0,0.0,17.77118997912317,18.51189979123173,18.141544885177453,6216587.0,2495504.0,0.0,2395,622.8419689400519,1772.1580310599481
165,2017-06-15,973.2666666666668,11.5,14.6,13.1,3.1,4.9,0.0,15.2,0.0,15.2,0.0,15.0,14.751824817518248,15.93868613138686,15.345255474452554,1357754.0,450322.0,0.0,685,-1087.590437329695,1772.590437329695
166,2017-06-16,974.2666666666668,11.3,20.1,15.7,8.8,2.3,0.0,0.0,0.0,0.0,0.0,8.0,21.50519527051236,21.85059118595485,21.677893228233607,8107638.0,3703748.0,0.0,2791,1017.9771564005582,1773.0228435994418
167,2017-06-17,974.2666666666668,11.1,17.2,14.2,6.1,3.8,0.0,0.4,0.0,0.4,0.0,0.0,19.79519938056524,20.007742934572203,19.90147115756872,7511143.0,3412611.0,0.0,2583,809.5447501308113,1773.4552498691887
168,2017-06-18,974.2666666666668,11.6,15.8,13.7,4.200000000000001,4.3,0.0,3.8,0.0,3.8,0.0,0.0,15.957233848953594,16.668789808917197,16.313011828935394,2991705.0,1282235.0,0.0,1099,-674.8876561389357,1773.8876561389357
169,2017-06-19,974.2666666666668,11.8,18.6,15.2,6.800000000000001,2.8,0.0,0.0,0.0,0.0,0.0,2.0,20.71086556169429,21.30110497237569,21.00598526703499,5586773.0,2166834.0,0.0,2172,397.67993759131764,1774.3200624086824
170,2017-06-20,974.2666666666668,13.2,19.9,16.6,6.699999999999999,1.4,0.0,0.2,0.0,0.2,0.0,17.0,22.77628716461204,23.0638143582306,22.92005076142132,8155834.0,3498288.0,0.0,2758,983.2475313215707,1774.7524686784293
171,2017-06-21,974.2666666666668,12.0,18.1,15.1,6.100000000000001,2.9,0.0,0.0,0.0,0.0,0.0,13.0,21.55830142707971,21.848590323703444,21.703445875391576,7884191.0,3354607.0,0.0,2873,1097.815125051824,1775.184874948176
172,2017-06-22,974.2666666666668,10.1,19.5,14.8,9.4,3.2,0.0,0.0,0.0,0.0,0.0,1.0,22.75665399239544,23.049775319737297,22.903214656066368,8360511.0,3915309.0,0.0,2893,1117.382718782077,1775.617281217923
173,2017-06-23,974.2666666666668,11.0,21.1,16.1,10.1,1.9,0.0,0.0,0.0,0.0,0.0,4.0,24.82101037136166,25.06122448979592,24.94111743057879,8248692.0,3498913.0,0.0,2989,1212.9503125123301,1776.0496874876699
174,2017-06-24,974.2666666666668,11.3,25.2,18.3,13.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,28.47804610318332,28.176728869374315,28.327387486278816,11153770.0,5077128.0,0.0,3644,1867.5179062425834,1776.4820937574166
175,2017-06-25,973.2666666666668,13.1,26.2,19.7,13.1,0.0,1.7,0.0,0.0,0.0,0.0,0.0,28.912800837111963,28.608998953610044,28.760899895361003,9660539.0,4697730.0,0.0,2867,1090.0854999728365,1776.9145000271635
176,2017-06-26,973.2666666666668,15.0,22.5,18.8,7.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,24.92544627231361,25.02415120756038,24.974798739937,8350030.0,3865603.0,0.0,2857,1079.6530937030896,1777.3469062969104
177,2017-06-27,972.2666666666668,12.4,20.0,16.2,7.6,1.8,0.0,0.0,0.0,0.0,0.0,2.0,22.99768824306473,23.24768824306473,23.12268824306473,8724384.0,5880977.0,0.0,3028,1250.2206874333428,1777.7793125666572
178,2017-06-28,972.2666666666668,12.8,20.1,16.5,7.300000000000001,1.5,0.0,0.0,0.0,0.0,0.0,4.0,23.585515680569028,23.89589395408988,23.74070481732945,8867478.0,3713024.0,0.0,3093,1314.788281163596,1778.211718836404
179,2017-06-29,971.2666666666668,12.2,21.6,16.9,9.400000000000002,1.1,0.0,0.0,0.0,0.0,0.0,0.0,25.20321206161914,25.33956079973779,25.271386430678465,8971955.0,3839204.0,0.0,3051,1272.3558748938492,1778.6441251061508
180,2017-06-30,970.2666666666668,13.1,24.1,18.6,11.000000000000002,0.0,0.6,0.0,0.0,0.0,0.0,0.0,26.740384615384617,26.70533498759305,26.72285980148884,9355761.0,4247871.0,0.0,3224,1444.9234686241023,1779.0765313758977
181,2017-07-01,969.2666666666668,13.2,21.5,17.4,8.3,0.6,0.0,0.0,0.0,0.0,0.0,15.0,24.91955719557195,24.73849938499385,24.829028290282903,12661016.0,6248305.0,0.0,4065,2285.4910623543556,1779.5089376456447
182,2017-07-02,968.2666666666668,12.8,23.9,18.4,11.099999999999998,0.0,0.4,0.0,0.0,0.0,0.0,2.0,26.97197412996612,26.63104404065291,26.801509085309515,10721106.0,5104247.0,0.0,3247,1467.0586560846086,1779.9413439153914
183,2017-07-03,967.2666666666668,14.1,19.9,17.0,5.799999999999999,1.0,0.0,0.0,0.0,0.0,0.0,4.0,24.78053204353084,24.637243047158403,24.708887545344624,11134946.0,5176463.0,0.0,3308,1527.6262498148617,1780.3737501851383
184,2017-07-04,966.2666666666668,12.2,20.8,16.5,8.600000000000001,1.5,0.0,0.0,0.0,0.0,0.0,0.0,24.69370538611292,24.934133679428943,24.81391953277093,8854926.0,3660093.0,0.0,3082,1301.1938435451148,1780.8061564548852
185,2017-07-05,965.2666666666668,12.1,24.1,18.1,12.000000000000002,0.0,0.1,0.0,0.0,0.0,0.0,0.0,26.813782991202345,26.94017595307918,26.87697947214076,9574140.0,3819526.0,0.0,3410,1628.761437275368,1781.238562724632
186,2017-07-06,964.2666666666668,13.8,24.4,19.1,10.599999999999998,0.0,1.1,0.0,0.0,0.0,0.0,0.0,26.983833718244803,27.145207852193995,27.0645207852194,10116171.0,4241144.0,0.0,3464,1682.3290310056211,1781.6709689943789
187,2017-07-07,962.2666666666668,14.2,22.6,18.4,8.400000000000002,0.0,0.4,0.0,0.0,0.0,0.0,19.0,25.7734236888627,26.014142604596348,25.893783146729525,9763538.0,4348239.0,0.0,3394,1611.8966247358744,1782.1033752641256
188,2017-07-08,961.2666666666668,11.8,22.9,17.4,11.099999999999998,0.6,0.0,0.0,0.0,0.0,0.0,0.0,25.45817321903636,25.36860774460538,25.41339048182087,10796388.0,5126753.0,0.0,3383,1600.4642184661275,1782.5357815338725
189,2017-07-09,959.25,15.0,24.0,19.5,9.0,0.0,1.5,0.0,0.0,0.0,0.0,8.0,26.40099185263904,26.31243358129649,26.356712716967763,8834196.0,4203864.0,0.0,2823,1040.0318121963805,1782.9681878036195
190,2017-07-10,958.25,15.6,20.8,18.2,5.200000000000001,0.0,0.2,0.0,0.0,0.0,0.0,15.0,22.36886692552065,22.9226967878574,22.645781856689027,7644767.0,3397305.0,0.0,2833,1049.5994059266338,1783.4005940733662
191,2017-07-11,956.25,12.2,21.9,17.1,9.7,0.9,0.0,0.0,0.0,0.0,0.0,10.0,23.675121424716675,24.00161899622234,23.838370210469503,5069415.0,2211625.0,0.0,1853,69.1669996568869,1783.833000343113
192,2017-07-12,954.25,13.3,23.6,18.5,10.3,0.0,0.5,0.0,0.0,0.0,0.0,1.0,24.85724043715847,25.0525956284153,24.954918032786885,8381477.0,3619951.0,0.0,2928,1143.73459338714,1784.26540661286
193,2017-07-13,952.25,14.9,22.9,18.9,7.999999999999998,0.0,0.9,0.0,0.0,0.0,0.0,0.0,22.984933426769448,23.48878766643308,23.236860546601264,8234536.0,3737414.0,0.0,2854,1069.3021871173933,1784.6978128826067
194,2017-07-14,950.25,12.6,22.7,17.7,10.1,0.3,0.0,0.0,0.0,0.0,0.0,10.0,25.336642335766424,25.53080291970803,25.433722627737225,9515792.0,4249092.0,0.0,3425,1639.8697808476463,1785.1302191523537
195,2017-07-15,948.25,13.3,23.9,18.6,10.599999999999998,0.0,0.6,0.0,0.0,0.0,0.0,12.0,26.81471048513302,26.624100156494524,26.71940532081377,9856969.0,4724449.0,0.0,3195,1409.4373745778994,1785.5626254221006
196,2017-07-16,946.25,15.5,20.5,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.343951324266285,24.36399427344309,24.353972798854688,9010847.0,3969120.0,0.0,2794,1008.0049683081527,1785.9950316918473
197,2017-07-17,944.25,10.4,22.7,16.6,12.3,1.4,0.0,0.0,0.0,0.0,0.0,4.0,24.615681615681616,24.997920997921,24.806801306801308,9733531.0,4304645.0,0.0,3367,1580.5725620384057,1786.4274379615943
198,2017-07-18,942.25,12.7,22.8,17.8,10.1,0.2,0.0,0.0,0.0,0.0,0.0,1.0,26.17676626640603,26.4359117564926,26.30633901144932,10103212.0,4406963.0,0.0,3581,1794.140155768659,1786.859844231341
199,2017-07-19,940.25,13.7,23.9,18.8,10.2,0.0,0.8,0.0,0.0,0.0,0.0,10.0,25.609119496855342,25.9496855345912,25.77940251572327,8840920.0,3580136.0,0.0,3180,1392.707749498912,1787.292250501088
200,2017-07-20,938.25,15.6,23.6,19.6,8.000000000000002,0.0,1.6,0.2,0.0,0.2,0.0,4.0,24.028155940594058,24.527537128712872,24.277846534653463,8313861.0,3161239.0,0.0,3232,1444.2753432291652,1787.7246567708348
201,2017-07-21,935.25,14.2,20.3,17.3,6.100000000000001,0.7,0.0,0.2,0.0,0.2,0.0,0.0,21.829679595278247,22.50961214165261,22.16964586846543,8105048.0,3346903.0,0.0,2965,1176.8429369594185,1788.1570630405815
202,2017-07-22,933.25,15.4,21.9,18.7,6.499999999999998,0.0,0.7,1.4,0.0,1.4,0.0,0.0,21.063704945515507,21.731768650461024,21.397736797988262,7517553.0,3283172.0,0.0,2386,597.4105306896715,1788.5894693103285
203,2017-07-23,930.25,15.6,22.3,19.0,6.700000000000001,0.0,1.0,0.0,0.0,0.0,0.0,13.0,24.75410815655811,24.66208544965641,24.70809680310726,11094849.0,5046531.0,0.0,3347,1557.9781244199246,1789.0218755800754
204,2017-07-24,928.25,15.7,22.1,18.9,6.400000000000002,0.0,0.9,0.0,0.0,0.0,0.0,8.0,24.248326232501523,24.641813755325625,24.44506999391357,9296860.0,4199908.0,0.0,3286,1496.545718150178,1789.454281849822
205,2017-07-25,925.25,15.2,23.8,19.5,8.600000000000001,0.0,1.5,0.0,0.0,0.0,0.0,1.0,25.56164383561644,25.78082191780822,25.67123287671233,10185574.0,4560786.0,0.0,3577,1787.113311880431,1789.886688119569
206,2017-07-26,923.25,13.6,25.4,19.5,11.8,0.0,1.5,0.0,0.0,0.0,0.0,0.0,26.00946811473128,26.12364243943191,26.0665552770816,10183207.0,4317205.0,0.0,3591,1800.680905610684,1790.319094389316
207,2017-07-27,920.25,13.4,23.4,18.4,9.999999999999998,0.0,0.4,0.0,0.0,0.0,0.0,10.0,24.531546621998885,24.8322166387493,24.681881630374093,10290674.0,4663729.0,0.0,3582,1791.2484993409373,1790.7515006590627
208,2017-07-28,917.25,11.5,22.5,17.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,24.96777905638665,25.081703107019564,25.024741081703105,10720738.0,4778283.0,0.0,3476,1684.8160930711904,1791.1839069288096
209,2017-07-29,915.25,12.8,25.7,19.3,12.9,0.0,1.3,0.0,0.0,0.0,0.0,8.0,27.294560669456068,27.18800557880056,27.24128312412832,12098023.0,5841821.0,0.0,3585,1793.3836868014437,1791.6163131985563
210,2017-07-30,912.25,14.9,24.1,19.5,9.2,0.0,1.5,0.0,0.0,0.0,0.0,4.0,27.22962962962963,26.761728395061727,26.99567901234568,10882158.0,4999299.0,0.0,3240,1447.9512805316967,1792.0487194683033
211,2017-07-31,909.25,13.6,23.8,18.7,10.2,0.0,0.7,0.0,0.0,0.0,0.0,2.0,26.507706255666363,26.79087337564219,26.64928981565428,9483270.0,4079408.0,0.0,3309,1516.5188742619498,1792.4811257380502
212,2017-08-01,906.25,17.2,22.5,19.9,5.300000000000001,0.0,1.9,0.0,0.0,0.0,0.0,6.0,25.32102946156451,25.941076870978662,25.631053166271585,7958218.0,3781491.0,0.0,2953,1160.086467992203,1792.913532007797
213,2017-08-02,903.25,17.2,22.5,19.9,5.300000000000001,0.0,1.9,0.0,0.0,0.0,0.0,10.0,25.95781487101669,26.369650986342943,26.163732928679817,9723633.0,4905826.0,0.0,3295,1501.6540617224562,1793.3459382775438
214,2017-08-03,900.25,16.9,24.1,20.5,7.200000000000003,0.0,2.5,0.0,0.0,0.0,0.0,4.0,25.988475177304963,26.3516548463357,26.17006501182033,10075530.0,4616494.0,0.0,3384,1590.2216554527092,1793.7783445472908
215,2017-08-04,897.2333333333333,15.1,21.5,18.3,6.4,0.0,0.3,0.0,0.0,0.0,0.0,1.0,24.25575959933222,24.75959933222037,24.50767946577629,9092394.0,3872488.0,0.0,2995,1200.7892491829625,1794.2107508170375
216,2017-08-05,894.2333333333333,15.0,23.9,19.5,8.899999999999999,0.0,1.5,0.0,0.0,0.0,0.0,0.0,25.27955133735979,25.259419039401784,25.269485188380788,11405866.0,5477110.0,0.0,3477,1682.3568429132156,1794.6431570867844
217,2017-08-06,891.2333333333333,13.1,23.6,18.4,10.500000000000002,0.0,0.4,0.0,0.0,0.0,0.0,0.0,25.34607282575985,25.28678904604273,25.31643093590129,10841949.0,5513943.0,0.0,3323,1527.9244366434687,1795.0755633565313
218,2017-08-07,888.2333333333333,14.3,23.1,18.7,8.8,0.0,0.7,0.0,0.0,0.0,0.0,0.0,25.65381736526946,25.65943113772455,25.656624251497007,8800785.0,3909291.0,0.0,2672,876.492030373722,1795.507969626278
219,2017-08-08,885.2333333333333,15.0,23.7,19.4,8.7,0.0,1.4,0.0,0.0,0.0,0.0,0.0,25.13959771840288,25.50045031522065,25.320024016811765,9764045.0,4276036.0,0.0,3331,1535.059624103975,1795.940375896025
220,2017-08-09,882.2333333333333,14.9,24.4,19.7,9.499999999999998,0.0,1.7,0.0,0.0,0.0,0.0,0.0,26.736625514403293,27.005584950029395,26.871105232216344,9428185.0,3771997.0,0.0,3402,1605.6272178342283,1796.3727821657717
221,2017-08-10,879.2333333333333,15.9,26.1,21.0,10.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27.111702127659573,27.37984981226533,27.24577596996245,9339970.0,3982346.0,0.0,3196,1399.1948115644814,1796.8051884355186
222,2017-08-11,876.2333333333333,15.4,24.8,20.1,9.4,0.0,2.1,0.0,0.0,0.0,0.0,0.0,26.474668111622865,26.613654836087782,26.54416147385533,10986227.0,4727218.0,0.0,3691,1893.7624052947344,1797.2375947052656
